000bd6b4d5f8d38c2366f1221994522c	1	143372	player	uade	Jochen Hippel ST	0	5008	HIP-Hippel-ST/Lethal_XS/Lethal_XS/lethal_xs_menu.sdc
0309fff080123307d90ad1ab0dfdc7c8	1	69799	silence
031d43eedb7570634c701e4e7a4be57c	0	0	error	uade	Rick Dangerous - Custom M	0	31964	CUST-Custom/RickDangerous/RickDangerous/CUST.RickDangerous
031d43eedb7570634c701e4e7a4be57c	1	0	error
031d43eedb7570634c701e4e7a4be57c	2	0	error
031d43eedb7570634c701e4e7a4be57c	3	0	error
031d43eedb7570634c701e4e7a4be57c	4	0	error
031d43eedb7570634c701e4e7a4be57c	5	0	error
031d43eedb7570634c701e4e7a4be57c	6	0	error
031d43eedb7570634c701e4e7a4be57c	7	0	error
0325ef9e912c30f2ea5ea315de6b49e1	0	34622	player	uade	FutureComposer 1.4	0	3116	FC14-FutureComposer/Vim/Vim/FC14.armourdillo-64
033a7586edec71efd72aba854ab9434e	1	377673	loop	uade	The YM2149 Player v1.52c	0	5484	YM-YM2149/Dunn/Dunn/YM.RamboIII
033a7586edec71efd72aba854ab9434e	2	166914	loop
033a7586edec71efd72aba854ab9434e	3	6241	silence
033a7586edec71efd72aba854ab9434e	4	5441	silence
033a7586edec71efd72aba854ab9434e	5	241075	loop
033a7586edec71efd72aba854ab9434e	6	173778	loop
033a866d0586bb7d952846140277a743	0	3500160	player	uade	SoundMon 2.0	0	41900	BP-SoundMon/Project-X/Project-X/BP.Level_4
0358e884d86e9c65f338cd7781a402d9	1	180848	player	uade	OctaMED MMD1	0	63034	MED-OctaMed/SonicSolutions/SonicSolutions/Cybernoid3.med
035d9e85f09c2009cb98d1c11bee8b12	1	475004	loop	uade	The YM2149 Player v1.52c	0	7572	YM-YM2149/TheMind/TheMind/YM.FreddyRevenge
0365638a80653231b47df04e44f0ec90	0	46096	player	uade	DeltaMusic 2.0	0	14828	DM-DeltaMusic/DM2.ChinaBoy/DM2.ChinaBoy
036f177c3920c53c67d0889388f81999	0	76800	player	uade	ArtOfNoise (4ch)	0	15604	AON-ArtOfNoise/Dsn/Dsn/AON.The Rising Dope
037d6ef9ee8824d6788f7e939cf37203	0	55734	player+silence	uade	AHX v2	0	4476	AHX-AbyssHighestExperience/Hooligan/Hooligan/AHX.BH 90210
0395f7ae2d14259ff9dbd72750a3e12d	1	130177	loop	uade	Dave Lowe's Sound System	0	82788	DL-DaveLowe/DL.F1GPIntro/DL.F1GPIntro
039fb0fa083948b5c75cc9a89645650d	1	94258	loop	uade	The YM2149 Player v1.52c	0	7196	YM-YM2149/Lap/Lap/YM.Lap9
03a0f5a8ccfcb7909ebab3305b201734	1	113201	loop	uade	The YM2149 Player v1.52c	0	1672	YM-YM2149/Hippel/Hippel/AmberStar/YM.AmberStar15
03a163198561d1c669cde9268019aee1	0	272538	player	uade	SoundMon 2.0	0	28008	BP-SoundMon/Demo_Songs/Demo_Songs/BP.Timecircle
03a163198561d1c669cde9268019aee1	0	272538	player	uade	SoundMon 2.0	0	28008	BP-SoundMon/Expressions/Expressions/BP.Trial
03aa443cc7c5e023cef4e1f9ca07c053	0	412850	player+silence	uade	Sonic Arranger	0	33346	SA-SonicArranger/SA.Space_Blipper/SA.Space_Blipper
040b027910108369b4b532e433e23e4e	0	95930	player	uade	PumaTracker	0	6246	PUMA-PumaTracker/Toki/Toki/PUMA.Toki-Level3
041b8051b2747ea1a3a0cc615892fc2a	1	76916	loop	uade	The YM2149 Player v1.52c	0	2612	YM-YM2149/Loriaux/Loriaux/YM.Elf_Lakes
042f91190af4fb4e3c5ea7825ce303dc	1	617504	loop	uade	The YM2149 Player v1.52c	0	10400	YM-YM2149/Hippel/Hippel/YM.AlloyRun
042f91190af4fb4e3c5ea7825ce303dc	2	111180	loop
042f91190af4fb4e3c5ea7825ce303dc	3	6881	silence
0441208308d90a03b7eaa0c2114dc080	1	128020	player	uade	Hippel-COSO	0	59958	HIP-Hippel/Amberstar/Amberstar/HIPC.Amberstar-08
044625560faecd7177186448af6b32f3	1	72039	loop	uade	The YM2149 Player v1.52c	0	2556	YM-YM2149/Lowe/Lowe/YM.AlteredBeast_Lv4
044fd4a1e284f631050b48007bbabbd6	0	96914	player	uade	Oktalyzer	0	29230	OKT-Oktalyzer/Never_Ending_Story_2/Never_Ending_Story_2/OKT.Never_Ending_Story_2-4
047fe774e8761547c832b4f969cf42d1	0	253449	player	uade	Mark_II	0	105610	MKII-Mark2SoundSystem/MKII.CrushAndBurn/MKII.CrushAndBurn
048154b176322fe1042e36b19068b11f	0	127558	loop	uade	David Whittaker	0	19856	DW-DavidWhittaker/Gold_of_Aztec/Gold_of_Aztec/DW.Gold_of_Aztec_Tune-4
0495890293f265c74c45d3973b07a1d8	1	216131	loop	uade	The YM2149 Player v1.52c	0	7148	YM-YM2149/Dunn/Dunn/YM.Robocop2_Level3
0495890293f265c74c45d3973b07a1d8	2	324545	loop
049a701b2f3ba6a10779ce06e966d6b9	1	30726	loop	uade	The YM2149 Player v1.52c	0	676	YM-YM2149/Hippel/Hippel/COSO/YM.LifesABitch_Loader
049a8d5fef28a3754a5f99b876a673a6	0	128020	player	uade	David Whittaker	0	61612	DW-DavidWhittaker/Xenon1+2/Xenon1+2/DW.Xenon
049a8d5fef28a3754a5f99b876a673a6	1	51220	player
049a8d5fef28a3754a5f99b876a673a6	2	96030	player
049ed5032c305cda91401060df010593	0	94804	player	uade	FutureComposer 1.4	0	11454	FC14-FutureComposer/FC14.Trinity-Hypnosis/FC14.Trinity-Hypnosis
04a002b252ac6fe320aa907b659aa317	0	128663	player	uade	Sonic Arranger	0	38124	SONIC-SonicArranger/SONIC.WhoSaid_HiHo/SONIC.WhoSaid_HiHo
04a4e5bcacd95b36a6a6f77b3eda2a13	0	235545	player	uade	TFMX Pro	0	6156	TFMX/Mad_TV/Mad_TV/mdat.Madtitel
04a4e5bcacd95b36a6a6f77b3eda2a13	1	54415	player
04b574d0c5b787ee9b2dcd20fa2b8530	1	3600000	timeout	uade	The YM2149 Player v1.52c	0	5876	YM-YM2149/Dunn/Dunn/YM.PushOverPrize
04b7b14dd97a56558ad7a1f3c1c0807b	0	196035	player+silence	uade	Sonic Arranger	0	41738	SONIC-SonicArranger/LaserDance/LaserDance/SONIC.Laserdance-Intro
04bf1af363f0c349c6411a060414d280	1	38520	player	uade	Jochen Hippel	0	15734	HIP-Hippel/HIP.Thalion_Intro/HIP.Thalion_Intro
04bf1af363f0c349c6411a060414d280	2	122936	player
04bf1af363f0c349c6411a060414d280	3	0	nosound
04bf1af363f0c349c6411a060414d280	4	140217	player
04bf1af363f0c349c6411a060414d280	5	23228	player
04bf1af363f0c349c6411a060414d280	6	0	nosound
04bf1af363f0c349c6411a060414d280	7	11574	player
04dd459c832d736fcef0901db2d3927e	1	118951	loop	uade	The YM2149 Player v1.52c	0	9256	YM-YM2149/Whittaker/Whittaker/YM.TotalRecall
04dd459c832d736fcef0901db2d3927e	2	165367	loop
04dd459c832d736fcef0901db2d3927e	3	90516	loop
04dd459c832d736fcef0901db2d3927e	4	68043	loop
04dd459c832d736fcef0901db2d3927e	5	57436	loop
04e35e883fc8793bc65164c98eff9bd8	1	138607	loop	uade	The YM2149 Player v1.52c	0	23332	YM-YM2149/BigAlec/BigAlec/YM.Reality
04f24b0470ad6c5c34d1505c2c3ad28d	1	181084	loop	uade	The YM2149 Player v1.52c	0	7612	YM-YM2149/Williams/Williams/YM.SuperMonacoGP
04f24b0470ad6c5c34d1505c2c3ad28d	2	100252	loop
04f24b0470ad6c5c34d1505c2c3ad28d	3	68768	loop
04f24b0470ad6c5c34d1505c2c3ad28d	4	11361	silence
04f24b0470ad6c5c34d1505c2c3ad28d	5	7041	silence
04f24b0470ad6c5c34d1505c2c3ad28d	6	108144	loop
04f79ea1e3320f8b7728cfc1361c5966	0	69816	loop	uade	AHX v2	0	5280	AHX-AbyssHighestExperience/Jerry/Jerry/AHX.Staying Awake!
0505aeec314a35656b1bc99e8b9f4633	1	171125	silence	uade	The YM2149 Player v1.52c	0	7636	YM-YM2149/Daglish/Daglish/YM.SwitchBlade
0505aeec314a35656b1bc99e8b9f4633	2	205426	silence
0505aeec314a35656b1bc99e8b9f4633	3	5940	silence
0506642c614ff915a8fb28f823e024c3	0	253830	player	uade	AHX v2	0	12423	AHX-AbyssHighestExperience/JaZz{Jolly}/JaZz{Jolly}/AHX.Ocean Loader
05068528c47801e2415d1313ff718988	1	257531	loop	uade	The YM2149 Player v1.52c	0	5748	YM-YM2149/Lap/Lap/YM.ExposeSoftware
051ea673717bda37a82d50b8c8fa8f93	0	123057	player	uade	SunTronic	0	11960	CUST-SUNTronic/SUNTronicTunes/new.pc
053b5df19c8dd74a7beb340d8530bf7b	0	153620	player	uade	Sonic Arranger	0	6916	SA-SonicArranger/SA.MetallicRain/SA.MetallicRain
0541f3c707f77d9c485bbf74d7df1984	1	141520	loop	uade	The YM2149 Player v1.52c	0	18492	YM-YM2149/Furniss/Furniss/YM.SkullCrossBones
0541f3c707f77d9c485bbf74d7df1984	2	32560	loop
0541f3c707f77d9c485bbf74d7df1984	3	159606	loop
0541f3c707f77d9c485bbf74d7df1984	4	89576	loop
0541f3c707f77d9c485bbf74d7df1984	5	374605	loop
0541f3c707f77d9c485bbf74d7df1984	6	103697	loop
0541f3c707f77d9c485bbf74d7df1984	7	54072	loop
054a6650bb69832a64a2721cc629053c	0	67074	player	uade	David Whittaker	0	34566	DW-DavidWhittaker/DW.Menace/DW.Menace
054a6650bb69832a64a2721cc629053c	1	48889	player
054a6650bb69832a64a2721cc629053c	2	151912	player
055396b3f8f8252cc17faf8cd4b1b585	0	209743	player	uade	ArtOfNoise (4ch)	0	33324	AON-ArtOfNoise/Twice-Revolution/Twice-Revolution/AON.revolution-0085
057c339e27f7dc86e8a9b850ee6047e5	0	61934	player+volume	uade	TFMX	0	6356	TFMX/Wolfen/Wolfen/mdat.Wolfen_Title
057c339e27f7dc86e8a9b850ee6047e5	1	51240	player
057c52f4b7d94c9a6bc08c8f6bae1c49	0	99600	loop	uade	David Whittaker	0	114838	DW-DavidWhittaker/Gold_of_Aztec/Gold_of_Aztec/DW.Gold_of_Aztec_Tune-6
057c52f4b7d94c9a6bc08c8f6bae1c49	1	36952	loop
057c52f4b7d94c9a6bc08c8f6bae1c49	10	177711	loop
057c52f4b7d94c9a6bc08c8f6bae1c49	11	112392	loop
057c52f4b7d94c9a6bc08c8f6bae1c49	12	104728	loop
057c52f4b7d94c9a6bc08c8f6bae1c49	13	154193	loop
057c52f4b7d94c9a6bc08c8f6bae1c49	14	260964	loop
057c52f4b7d94c9a6bc08c8f6bae1c49	15	257835	loop
057c52f4b7d94c9a6bc08c8f6bae1c49	16	119847	loop
057c52f4b7d94c9a6bc08c8f6bae1c49	17	225042	loop
057c52f4b7d94c9a6bc08c8f6bae1c49	18	224965	loop
057c52f4b7d94c9a6bc08c8f6bae1c49	19	231734	loop
057c52f4b7d94c9a6bc08c8f6bae1c49	2	4688	silence
057c52f4b7d94c9a6bc08c8f6bae1c49	20	193816	loop
057c52f4b7d94c9a6bc08c8f6bae1c49	3	4539	silence
057c52f4b7d94c9a6bc08c8f6bae1c49	4	4340	silence
057c52f4b7d94c9a6bc08c8f6bae1c49	5	4699	silence
057c52f4b7d94c9a6bc08c8f6bae1c49	6	10761	silence
057c52f4b7d94c9a6bc08c8f6bae1c49	7	136777	loop
057c52f4b7d94c9a6bc08c8f6bae1c49	8	223930	loop
057c52f4b7d94c9a6bc08c8f6bae1c49	9	150842	loop
058eed5279cbd28e727386beaf365ccd	1	149830	loop	uade	The YM2149 Player v1.52c	0	2940	YM-YM2149/Lowe/Lowe/YM.AlteredBeast_End
05a047aedb8eafab246580322471fea6	1	115220	player	uade	Jochen Hippel ST	0	1480	HIP-Hippel-ST/EA2.SOC/EA2.SOC
05bf27ea9b8a08c893baf11a6bb35f09	1	245571	loop	uade	The YM2149 Player v1.52c	0	9284	YM-YM2149/BigAlec/BigAlec/YM.MenuPYM_Digi
05c0961cb796d799444748c884a7ef7f	0	82687	player	uade	AHX v2	0	6199	AHX-AbyssHighestExperience/Moz{Ic}Art/Moz{Ic}Art/AHX.The Fugitive
05c0961cb796d799444748c884a7ef7f	1	82687	player
05c95f133c845cfe3ec65433142df104	1	324763	player	uade	CustomMade	0	14064	RK-RonKlaren/Plague/Plague/RK.Plague-InGame
05d228548ec4abe15680cb5c8498da7b	1	63008	loop	uade	The YM2149 Player v1.52c	0	16020	YM-YM2149/Summers/Summers/YM.FightingSoccer
05d228548ec4abe15680cb5c8498da7b	10	51069	loop
05d228548ec4abe15680cb5c8498da7b	11	87714	loop
05d228548ec4abe15680cb5c8498da7b	2	3600000	timeout
05d228548ec4abe15680cb5c8498da7b	3	7721	silence
05d228548ec4abe15680cb5c8498da7b	4	7360	silence
05d228548ec4abe15680cb5c8498da7b	5	3600000	timeout
05d228548ec4abe15680cb5c8498da7b	6	3600000	timeout
05d228548ec4abe15680cb5c8498da7b	7	3600000	timeout
05d228548ec4abe15680cb5c8498da7b	8	5901	silence
05d228548ec4abe15680cb5c8498da7b	9	76650	loop
05d3ded94a7f81ce9c23043c778f39c0	1	169939	loop	uade	The YM2149 Player v1.52c	0	11196	YM-YM2149/Whittaker/Whittaker/YM.BuffaloBill
05d3ded94a7f81ce9c23043c778f39c0	2	196820	loop
05d3ded94a7f81ce9c23043c778f39c0	3	270603	loop
05d3ded94a7f81ce9c23043c778f39c0	4	200009	loop
05d3ded94a7f81ce9c23043c778f39c0	5	79557	loop
05d3ded94a7f81ce9c23043c778f39c0	6	203970	loop
05d3ded94a7f81ce9c23043c778f39c0	7	210966	loop
05d3ded94a7f81ce9c23043c778f39c0	8	203445	loop
05d3ded94a7f81ce9c23043c778f39c0	9	757164	loop
05d5c0b80ccc834501f7fe702a220f9a	0	76820	player	uade	TFMX Pro	0	9072	TFMX/Software_Manager/Software_Manager/mdat.Msx
05d5c0b80ccc834501f7fe702a220f9a	1	31447	player
05d5c0b80ccc834501f7fe702a220f9a	10	7696	player
05d5c0b80ccc834501f7fe702a220f9a	11	7696	player
05d5c0b80ccc834501f7fe702a220f9a	12	160	player
05d5c0b80ccc834501f7fe702a220f9a	13	100	player
05d5c0b80ccc834501f7fe702a220f9a	14	100	player
05d5c0b80ccc834501f7fe702a220f9a	15	120	player
05d5c0b80ccc834501f7fe702a220f9a	16	1949	player
05d5c0b80ccc834501f7fe702a220f9a	17	15372	player
05d5c0b80ccc834501f7fe702a220f9a	18	15372	player
05d5c0b80ccc834501f7fe702a220f9a	19	15372	player
05d5c0b80ccc834501f7fe702a220f9a	2	17843	player
05d5c0b80ccc834501f7fe702a220f9a	20	15372	player
05d5c0b80ccc834501f7fe702a220f9a	21	15372	player
05d5c0b80ccc834501f7fe702a220f9a	3	31447	player
05d5c0b80ccc834501f7fe702a220f9a	4	7696	player
05d5c0b80ccc834501f7fe702a220f9a	5	7696	player
